"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Australia","AUS","Net intake rate in grade 1, female (% of official school-age population)","SE.PRM.NINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8637313842773","","99.8071899414063","","","100","","99.6916732788086","99.5864715576172","","",
"Australia","AUS","School enrollment, primary (gross), gender parity index (GPI)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","","0.996500015258789","0.998000025749207","0.999610006809235","1.00063002109528","0.994490027427673","0.991550028324127","0.991559982299805","0.990809977054596","0.990209996700287","0.989069998264313","0.986869990825653","0.987659990787506","0.986029982566834","0.984790027141571","0.992529988288879","0.994719982147217","0.996630012989044","0.999130010604858","0.998960018157959","0.997169971466064","0.996020019054413","0.99617999792099","0.995559990406036","0.996039986610413","0.995660006999969","0.998849987983704","1.00308001041412","1.00972998142242","1.01723003387451","1.02230000495911","1.02444005012512","1.02336001396179","1.02265000343323","1.02003002166748","1.01584005355835","1.01273000240326","1.00897002220154","1.00641000270844","1.00232994556427","0.998239994049072","0.997259974479675","0.99602997303009","0.997080028057098","0.997500002384186","1.00029003620148","0.999779999256134","0.999899983406067","0.998910009860992","","",
"Australia","AUS","Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits)","per_si_allsi.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits)","per_lm_alllm.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Taxes less subsidies on products (current US$)","NY.TAX.NIND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24842631781.4544","25758574680.1664","24942705529.4932","23542720629.5672","25681079211.3456","29893822393.8224","32729135053.1108","35327124745.6566","31886997219.0192","30956886827.9233","32888902844.9413","32799184286.7876","33357576391.7957","40880605707.6296","53440745482.999","56364456472.7109","59159928122.1923","66404176807.7255","79844225604.2972","60908555441.0249","79220470360.2572","91555752735.877","95554753557.4345","98765774084.3336","95577894060.4058","90460104834.0128","85034211675.6442","90438192925.56","96425083326.8739","90298240595.0508","",
"Australia","AUS","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285302511352.826","294877233367.843","305518798690.301","328527552685.341","349888625333.778","364256426100.323","387831108794.359","410213345646.244","438001230485.273","463202128069.702","489576987097.714","516484700853.026","549012712403.385","574907454185.021","612166156687.99","639679592265.961","682063616763.806","727192553562.598","763437639656.731","843532799582.656","832240016077.021","899875053935.933","943990546160.514","1035222299693.94","1071746498596.55","1079868167750.23","1118099707893.5","1163905033398.26","1243165343710.48","1310794459756.96","",
"Australia","AUS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","26087.3449140206","26209.1004483449","25908.6762241668","26996.0730593607","28318.7964538372","29430.8043554619","29451.8067118702","30915.3318077803","31922.5580814389","33463.5081138384","35163.9082114016","35356.1876787509","36070.3498520149","36451.5695067265","36998.834074182","37039.44432448","37618.8270505238","38535.5129650507","38431.6060732693","39555.8081852005","40262.2515654778","40951.095330609","41614.3760706285","40184.6574272887","41552.4961399897","43139.8020053306","44151.9752284872","44594.9003621518","46390.8614703427","47373.4418117804","48344.3402031046","47542.177736635","47162.3892540726","48585.3285787061","49988.9666760011","51284.1412129261","52577.9039921359","54055.3005346438","55943.1350542462","58113.7060128923","59683.5482692006","60021.1713800031","61665.5810781929","62728.0175316907","64519.5604002504","65713.9074666091","66561.10040149","68689.4313315024","69789.3567757845","69689.9274837841","70032.8389710304","70767.3814495454","72267.4260171074","72870.3995035656","73610.117293271","74149.2429772512","75022.6521064299","75466.6110611149","76508.0202738793","76985.3479537209","",
"Australia","AUS","Gross value added at basic prices (GVA) (constant LCU)","NY.GDP.FCST.KN","","","","","","","","","","","","","","","","463296000000","471723000000","488855000000","494786000000","519639000000","532790000000","550781000000","572208000000","552557000000","579646000000","613230000000","637810000000","650878000000","693998000000","729696000000","759454000000","761309000000","759783000000","786309000000","819147000000","850834000000","885078000000","921399000000","961025000000","1010472000000","1051132000000","1075241000000","1118065000000","1149256000000","1196256000000","1235904000000","1270996000000","1320667000000","1371489000000","1401506000000","1432704000000","1468676000000","1528623000000","1569214000000","1611288000000","1648727000000","1691193000000","1730732000000","1783867000000","1826425000000","",
"Australia","AUS","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","","","","","","","","","","","","0.18846417022425","4.38658255811045","5.23560789197231","0.81452574681586","2.6386812553373","0.0764659022588461","0.859471353999993","0.0801818294593915","0.887716768744838","2.4330967512461","3.23346372768694","0.46718899894158","-0.835292540038139","3.34171062532262","0.467105054078942","1.19957690009376","0.245732448084141","5.924653331949","2.99054439981499","-0.0914091898255549","-1.57418531699423","-0.995974956333043","3.65234507735479","3.07438674864456","2.03461251012907","3.79794914684976","3.4682616460675","3.63195292813512","2.88233175335402","2.09542019889348","1.92168292364445","3.22763951017771","2.31729811056864","4.08792694313227","1.06539142354596","2.0832534511249","3.28421678944761","2.91617881397748","4.00746096775461","-0.364646186320556","4.3640746757977","3.74121225193196","-0.758969279522972","-1.14351035463631","-0.543007341433309","-1.43735858512987","3.43784426628177","-0.842423591585174","","",
"Australia","AUS","Adjusted savings: consumption of fixed capital (% of GNI)","NY.ADJ.DKAP.GN.ZS","","","","","","","","","","","16.9492386294099","17.0737751248814","16.2584907749109","15.8679386455975","15.2460827124756","15.3105335043428","14.9826395773931","15.5461245154254","15.273322463893","15.498822845131","15.5069481148223","15.3611998125516","16.4402184076436","15.9979874313428","15.9351261660784","16.5491623694164","17.4718685643387","17.1396064485997","16.807215284155","16.9822378737755","17.58352377025","17.8964763873011","17.9768614667218","17.8539868437723","17.4165582666346","17.1790354563541","16.7409173030456","16.9836006450698","17.0436033021994","16.9396517911081","17.2804064583981","17.1118802202146","16.9536888876331","16.7199595676174","16.8710582853268","17.0763182913902","17.0809427864944","17.042576897582","17.0917291936681","17.237430588029","16.6682389367822","16.4700284507129","16.8252537726145","17.2180705860068","18.1381045304341","18.5954965320712","18.0426073646088","17.9214686600786","18.5690473992985","","",
"Australia","AUS","Medium and high-tech Industry (including construction) (% manufacturing value added)","NV.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4010166945873","28.0594930521612","21.0020242908567","28.883517424961","27.7561237493863","25.5794031699585","26.4125702618022","27.1752682905108","28.1350185291848","27.7882095619338","27.2399041233047","26.0261848811304","24.7338984912261","23.9071142466483","24.6620872030209","24.488895332429","25.0840143140034","26.4813833441284","26.1793265247223","28.0298292037527","27.8166500071398","29.6231889721471","30.9113554119389","30.8813858863179","30.6972947279228","29.4487097033524","29.4172710074097","29.6559940730061","28.1257419630562","","",
"Australia","AUS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42971142747.2105","40990503100.2276","40972083365.3772","40207982012.3665","42657212037.3573","48318235818.2358","51143399089.5296","53605415557.9903","49841280607.746","46549066299.035","48139797776.8008","41633573038.5317","41673294265.383","50708794408.8526","66702944942.3816","71671177266.5764","73760856543.8754","79174844939.9388","96921217547.0009","78307318509.7924","91574914119.616","102675736961.451","108696638482.161","103996101364.522","93305792710.9153","85025376487.2286","73469937399.9127","77097066143.7514","82923029222.5409","78827778572.4503","",
"Australia","AUS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","14.0583554376658","15.0216548894461","12.6280824231505","13.8304519891689","13.7612517083746","15.2640442160715","15.126499096435","13.8899123130204","14.4821202043405","13.3308872989666","13.2180944886163","12.9334722428933","11.9705961694092","11.0177498140591","13.2134324396071","14.7317978049158","13.3803493764567","14.6501654974291","14.5903029956443","15.3566579810603","15.9086175087782","16.7402821048757","16.8295238420627","15.6235296605465","15.005295766199","17.3053925344614","18.0802336304949","17.0921563823457","16.6476786800416","16.9817378433677","17.0734908136483","16.193830898585","16.4186276621683","17.8934453773932","18.5206973548609","19.8846667893329","19.3931375912388","18.9000001800858","20.4748536380903","20.790755650731","21.5943517368742","22.1394876508015","20.7826816731256","21.2010587295246","19.9174485708545","21.0060810671628","21.7103057916763","21.8478307885289","22.7086594643905","22.7930912712426","20.8396639745591","20.4703160052576","21.7295182659334","21.2522627313421","21.4670353387174","21.5095275701541","21.5265843486597","20.6129696868594","21.4407430648721","21.5994940287195","",
"Australia","AUS","Gross fixed capital formation (constant LCU)","NE.GDI.FTOT.KN","42370000000","44774000000","45569000000","48418000000","52953000000","56916000000","61545000000","64682000000","69452000000","73891000000","76314000000","78773000000","80984000000","83461000000","87023000000","81445000000","84242000000","87519000000","90875000000","99759000000","102625000000","115749000000","124142000000","112386000000","118096000000","129445000000","137121000000","137651000000","147961000000","163826000000","165311000000","149639000000","143658000000","153190000000","162064000000","179932000000","184857000000","197128000000","216322000000","225926000000","244213000000","224814000000","245328000000","276159000000","300283000000","318584000000","344942000000","360532000000","392122000000","398098000000","405057000000","419638000000","468329000000","481870000000","472767000000","455313000000","438726000000","438555000000","460435000000","453700000000","",
"Australia","AUS","Gross national expenditure (current LCU)","NE.DAB.TOTL.CN","16660000000","17996000000","17680000000","19386000000","21115000000","23737000000","25138000000","27629000000","30174000000","33320000000","36979000000","40539000000","44279000000","48518000000","59446000000","70864000000","83395000000","97259000000","106604000000","120937000000","134866000000","156107000000","182217000000","195080000000","217359000000","240258000000","270454000000","294862000000","328683000000","373221000000","409539000000","413071000000","423983000000","446990000000","467466000000","504299000000","529994000000","553765000000","593268000000","635315000000","675438000000","704458000000","754314000000","817827000000","884408000000","947652000000","1014528000000","1104459000000","1207301000000","1257477000000","1314607000000","1402934000000","1503186000000","1556218000000","1605365000000","1649371000000","1698503000000","1751922000000","1841512000000","1903639000000","",
"Australia","AUS","Households and NPISHs Final consumption expenditure (constant 2010 US$)","NE.CON.PRVT.KD","106174435971.247","108526325451.825","111247594197.75","117315753771.883","125576213002.011","131857908256.922","135730771183.047","142674801672.374","149755195298.198","157727194047.274","167362523362.417","173857005050.104","180126712336.972","188537021167.646","200374390362.82","210146832062.463","211734488580.254","223014417261.395","227427487997.49","230801351753.796","234922965016.828","242532327732.582","256068242149.951","262239797948.46","264989538118.49","267347421583.089","281166551745.492","286848099350.214","295959704311.446","309673939753.466","323014300442.122","326137915365.514","333750275073.279","339987015448.026","347292183474.67","362659260010.718","375005368599.747","386149683392.394","405260752198.097","428488189530.814","446732378397.356","460940368273.176","475218787461.253","494377808139.132","519289554981.992","542890867068.072","560515427836.354","591015066283.594","620070154581.566","623605855906.462","643893244076.456","669554238922.048","689460259858.651","701658017343.14","718768593981.547","735634915771.063","755781445316.543","772892771202.952","794821012498.931","808815466693.972","",
"Australia","AUS","Armed forces personnel, total","MS.MIL.TOTL.P1","","","","","","","","","","","","","","","","","","","","","","","","","","70400","","","","70000","68000","68000","68000","68000","65000","57100","58800","58400","58400","56200","51600","51700","50900","53600","52000","53000","51000","55000","55000","56552","56552","57050","56200","56750","56750","57800","57800","58000","58100","","",
"Australia","AUS","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","15.25050195","15.2505","15.2505","15.2505","15.2505","17.76686427","17.7669","17.7669","17.7669","17.7669","21.13650288","21.1365","21.1365","21.1365","21.1365","25.69466347","26.55045509","27.72387222","29.23593069","30.87121349","32.50980488","34.30505948","35.76005536","36.80025741","37.93380685","39.49800886","40.84459615","42.11969498","43.10381161","44.39384279","45.9116445","46.80852091","47.44809743","48.51389278","49.72321027","49.46347689","50.41431828","50.850553","51.32613774","51.94753767","52.91860313","52.41037721","53.60446748","53.30162821","52.16389887","50.1522905","48.4256712","46.6620744","43.92403963","49.23485522","47.95826651","46.91188007","45.71700914","44.50672424","38.94657936","35.51655402","34.95075077","34.41175825","32.93417118","31.02780846","",
"Australia","AUS","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Industrial design applications, resident, by count","IP.IDS.RSCT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3318","3303","3531","2750","2727","2549","2828","2664","2714","2994","2630","2821","2739","2854","3095","3147","",
"Australia","AUS","Average number of visits or required meetings with tax officials (for affected firms)","IC.TAX.METG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Strength of legal rights index (0=weak to 12=strong)","IC.LGL.CRED.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","11","11","11","11","",
"Australia","AUS","Time required to obtain an operating license (days)","IC.FRM.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Australia","AUS","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.754843771457672","","","","","","","0.803","0.780833959579468","","0.770239531993866",
"Australia","AUS","Taxes on income, profits and capital gains (% of revenue)","GC.TAX.YPKG.RV.ZS","","","","","","","","","","","","","58.3250797843073","59.0031988442885","61.3564025136701","64.5727365208545","62.8706557551281","63.2191191780202","63.3420063602197","60.4510993176649","60.8246073298429","62.1848972792893","63.2686702661379","61.2029124520405","58.8612495284985","59.7918605634995","59.4204863936353","60.6444465208164","61.7654485768912","64.3134067720289","65.0572434159958","66.3138838601866","65.6170983215925","65.7113047747637","64.0424074627874","64.6873960467111","66.0425926518083","67.1991915529169","67.1414289335098","65.505010084195","66.7154084111551","65.0272682201289","62.37870863132","62.7265456552343","63.2959600268113","65.0065520327282","65.231562163966","65.6901817575338","66.282760179411","64.9510754356031","61.2852808678864","63.3455252701376","65.5173098864172","64.2009595547921","63.6584009614424","64.8823935269397","64.2174923031831","64.0957537760046","65.1717967221594","65.877025247387","",
"Australia","AUS","Revenue, excluding grants (current LCU)","GC.REV.XGRT.CN","","","","","","","","","","","","","9087000000","9691000000","12253000000","15728000000","18818000000","22093000000","24213000000","26380000000","30560000000","36020000000","41858000000","45872000000","50371000000","59095000000","66366000000","74917000000","83163000000","91051000000","98876000000","100534000000","96103000000","97764000000","103661000000","114234000000","125092000000","134579000000","142036000000","156027000000","171523000000","191377000000","196488000000","213494000000","229387000000","249838000000","269292000000","287406000000","313671000000","308778000000","303887000000","322121000000","351695000000","375910000000","389651000000","398062000000","412209000000","436630000000","475891000000","507558000000","",
"Australia","AUS","Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)","FX.OWN.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0648422241211","","","98.8595657348633","","","99.5193710327148","","","",
"Australia","AUS","Lending interest rate (%)","FR.INR.LEND","5","5.5","5.5","5.125","5.07291666666667","5.3125","5.375","5.375","5.58333333333333","5.875","6.90625","7.25","7.02083333333333","7.34375","9.375","10.2708333333333","9.91666666666667","9.875","9.375","9.125","9.97916666666667","11.8333333333333","13.2916666666667","12.4166666666667","11.5","12.4166666666667","15","15.0833333333333","14.0833333333333","16.4583333333333","16.3541666666667","13.4166666666667","10.5833333333333","9.41666666666667","9.0875","10.5","9.72916666666667","7.16666666666667","6.68333333333333","6.56666666666667","7.71666666666667","6.84166666666667","6.3625","6.6125","7.05","7.25833333333333","7.6125","8.19583333333333","8.90833333333333","6.02083333333333","7.27916666666667","7.7375","6.975","6.17916666666667","5.95","5.575","5.42083333333333","5.2455","5.26083333333333","5.101","",
"Australia","AUS","Total reserves in months of imports","FI.RES.TOTL.MO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93867582614425","3.2911342342281","3.38935828462702","2.41004661225301","2.46473700610061","2.06752690755426","1.8865354328578","2.04645702693277","2.01592657347321","1.88090639363923","2.5041341473426","2.06379898799533","2.26211190061693","2.33786099124801","2.93863794104372","2.56446102441055","2.59298920284396","2.8877694143502","1.13313799134709","1.20037794560079","1.82652757931966","1.47700406333712","1.35294857938808","1.39781271202494","1.58730366371022","1.67729283474131","1.61982516446967","1.94321775330222","2.13654886567441","1.59641579807197","1.83838624913258","",
"Australia","AUS","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4569512195122","","","","","4.21977303522358","","","","","3.28497967479675","","","","","3.13387533876016","","","","","3.24085365853659","","","",
"Australia","AUS","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Bird species, threatened","EN.BIR.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","","",
"Australia","AUS","Energy related methane emissions (% of total)","EN.ATM.METH.EG.ZS","","","","","","","","","","","14.6452434799952","14.6311472236926","15.6460837507896","17.7549396138445","16.593057910957","13.5997447787329","12.7502839996079","14.3546005964215","16.1454613382839","15.7015986544159","16.154021964162","20.4016002680005","19.3593655534267","22.4167935795597","22.8871498413048","18.9314684276525","21.2239961772568","23.9022622723256","22.5013934559447","22.8364909351133","21.4293139054169","21.9975333869287","23.9951454376261","24.9568769763707","21.1350549807969","24.7801887271592","24.8124527560651","24.7213595099721","25.8831178835308","25.083975105371","24.7986285699863","25.7161406908019","27.283365039935","29.1021042964459","29.2325613992068","30.9512206865286","31.2180063661746","28.4857581360632","31.9545264437819","","","","","","","","","","","","",
"Australia","AUS","CO2 emissions (kt)","EN.ATM.CO2E.KT","88202.351","90589.568","94912.961","101029.517","108979.573","120966.996","120332.605","129265.417","134622.904","142257.598","147618.752","152774.554","157486.649","170992.21","172356.334","175883.988","174244.839","187787.07","202015.03","205069.641","220746.066","230360.94","234119.615","225003.453","236594.84","241229.928","239964.813","256106.947","261145.405","277771.583","263704.971","261471.768","267984.36","277397.549","278119.948","281860.288","302164.467","305794.797","316883.805","325343.574","329443.28","324844.862","341353.696","336271.234","342699.485","350172.831","365346.877","372090.49","385904.079","394792.887","390861.863","391818.95","388126.281","372317.844","361316.844","365332.209","375907.837","","","","",
"Australia","AUS","Electricity production from renewable sources, excluding hydroelectric (kWh)","EG.ELC.RNWX.KH","303000000","303000000","295000000","301000000","289000000","296000000","284000000","290000000","282000000","281000000","261000000","263000000","280000000","338000000","429000000","489000000","484000000","429000000","405000000","418000000","385000000","404000000","516000000","431000000","441000000","456000000","460000000","470000000","731000000","810000000","750000000","769000000","670000000","681000000","687000000","746000000","954000000","995000000","1065000000","1195000000","1230000000","1599000000","1997000000","2345000000","2573000000","4794000000","5716000000","6674000000","7817000000","6800000000","8256000000","9718000000","12573000000","14939000000","18622000000","21044000000","","","","","",
"Australia","AUS","Public and publicly guaranteed debt service (% of exports of goods, services and primary income)","DT.TDS.DPPG.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net official aid received (current US$)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net financial flows, RDB nonconcessional (NFL, current US$)","DT.NFL.RDBN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net financial flows, IMF concessional (NFL, current US$)","DT.NFL.IMFC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net bilateral aid flows from DAC donors, Slovenia (current US$)","DC.DAC.SVNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net bilateral aid flows from DAC donors, France (current US$)","DC.DAC.FRAL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","28.9099421951816","39.8384869703327","30.7851826221556","21.4304232447299","30.5236021453079","25.8429984318908","32.9569454392632","65.5361292714418","81.6406401568023","58.408229713266","46.8983160166623","34.7305484611004","44.5175276934027","41.6004151905446","65.6277363771067","67.9254620716678","66.7776149326583","78.0602542726578","68.0596741791241","82.459059995885","110.094263641333","89.7817988570072","99.1423092428227","96.3101604368826","125.5186872915","126.761621716089","115.951229338737","146.887176357195","152.18797345906","64.8837252727185","136.010162766031","126.903564765515","85.7901042030266","89.6984354618802","86.6623265604466","87.8175570531676","87.8219081826861","104.9341656424","113.487502150228","88.1301460773251","106.518232516337","",
"Australia","AUS","Insurance and financial services (% of service exports, BoP)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.77020803451942","5.53635125363903","7.21072963823686","8.67619733623063","9.19389118605032","6.47628814484499","7.89528687221706","7.38360972492743","6.69592444140531","6.70970153330646","5.79124065058125","5.46122312328773","5.07433672828304","4.93691400489198","4.4839045248835","4.50451249173674","5.05318853094339","6.61742128313682","6.53222477158515","3.95594847795709","3.01048332503555","2.55552865614297","3.63701087438821","4.5495502104362","5.8398269691295","6.24680023413009","6.31425498592069","5.31862845720163","5.64641475682595","5.79566902203223","5.81995599602751","",
"Australia","AUS","Net primary income (BoP, current US$)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11359908733.5246","-13065793040.7447","-12089027238.7006","-10043409121.9624","-8266987914.68642","-11342556252.1539","-13609978311.3446","-14266000007.7232","-13735156762.251","-11361801112.7188","-11882790656.5142","-11130541067.9466","-10336522544.7177","-11594742935.3047","-15098854113.9955","-22013826113.977","-28098343098.7398","-32549042850.7949","-41151952237.4042","-37993429330.0473","-38033817390.0437","-49292957997.8944","-54779715804.3166","-40810759667.7497","-38539806133.4948","-32734247940.5804","-28350196946.0594","-30026226681.8672","-41907222550.7593","-46241450771.4308","-38155410071.963","",
"Australia","AUS","Primary income payments (BoP, current US$)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15268167324.9687","17068021037.2462","15792232315.5379","13804472118.9955","12476352807.8736","16323790423.2158","19683938575.8658","21666410694.4005","21948618405.5151","18505735474.3397","20311338966.7117","21170186957.6623","19530580258.4835","21484354875.1649","27304897250.1608","38696830817.1101","47925908994.2815","58847109139.5949","79125039589.7094","82705750040.1103","69099087739.1512","89343171565.9875","102753455652.539","88414911048.7883","84768698736.4543","79434571094.5377","67763098495.327","69555901931.6966","84510689980.0113","94785612750.4145","88065403971.7783","",
"Australia","AUS","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1338822","1336753.9","1334685.8","1332617.7","1330549.6","1328481.5","1326413.4","1324345.3","1322277.2","1320209.1","1318141","1315873","1313605","1311337","1309069","1306801","1304533","1302265","1299997","1297729","1295461","1302557.8","1309654.6","1316751.4","1323848.2","1330945","1340372","1340174","1340051","","",
"Australia","AUS","Households and NPISHs final consumption expenditure: linked series (current LCU)","NE.CON.PRVT.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222792000000","237046000000","248946000000","258202000000","268644000000","286336000000","304148000000","317553000000","338589000000","361087000000","383899000000","413527000000","437246000000","468515000000","499805000000","531474000000","565295000000","616412000000","666829000000","690568000000","731012000000","775116000000","817502000000","853570000000","894930000000","929162000000","967310000000","999913000000","1042646000000","1079503000000","",
"Australia","AUS","Arms imports (SIPRI trend indicator values)","MS.MIL.MPRT.KD","113000000","40000000","571000000","383000000","528000000","900000000","694000000","764000000","450000000","828000000","240000000","319000000","60000000","701000000","884000000","96000000","81000000","268000000","1019000000","191000000","404000000","449000000","131000000","633000000","626000000","515000000","819000000","592000000","743000000","693000000","352000000","213000000","365000000","449000000","262000000","64000000","597000000","35000000","542000000","673000000","338000000","1236000000","663000000","801000000","472000000","459000000","727000000","677000000","445000000","777000000","1511000000","1559000000","868000000","236000000","919000000","1464000000","1025000000","1671000000","1575000000","1399000000","",
"Australia","AUS","Fixed telephone subscriptions","IT.MLT.MAIN","1561968","1561970","1561970","1561970","1561970","2010000","2010000","2010000","2010000","2010000","2704000","2704000","2704000","2704000","2704000","3539000","3700000","3907000","4165945","4449468","4742662","5069342","5356572","5591667","5850594","6186835","6501468","6816301","7091549","7419982","7786889","8046029","8257000","8540000","8850000","8900000","9170000","9350000","9540000","9760000","10050000","10060000","10400000","10460000","10370000","10120000","9940000","9760000","9370000","10709000","10625000","10573000","10471000","10350000","9190000","8500000","8480000","8460000","8200000","7820000","",
"Australia","AUS","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Public private partnerships investment in ICT (current US$)","IE.PPN.ICTI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Start-up procedures to register a business, male (number)","IC.REG.PROC.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","",
"Australia","AUS","Cost to import, documentary compliance (US$)","IC.IMP.CSDC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","",
"Australia","AUS","Bribery incidence (% of firms experiencing at least one bribe payment request)","IC.FRM.BRIB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
